date,item,exp,type,integrated_category
2024-02-22,키네마스터,월봉을 보면 너무 많이 내려왔다,저점장대양봉,30
2024-02-22,네패스아크,좀 조심필요,저점장대양봉,100
2024-02-22,MDS테크,2250원 넘으면 첩첩 산중,저점장대양봉,31
2024-02-22,앤씨앤,바닥에서 돌고 있어서 무너지면 얼마나 좋을까,저점장대양봉,15_b
2024-02-22,아센디오,무너지면 얼마나 좋을까,저점장대양봉,15_b
2024-02-22,그린플러스,"많은 공부가 됐을 것 같다, 기대하는게 좋지 않나",효자종목,4_a
2024-02-22,소프트센,거래량으로는 대장이지 않을까,효자종목,100
2024-02-22,리더스 기술투자,완전히 역사적 신저가까지 쓰고 돌고 있는 상황이다,효자종목,100
2024-02-22,시그네틱스,"더 내려오는게 좋지 않나, 조심해야되지 않나",효자종목,100
2024-02-22,오이솔루션,추세에 지장이 없다,효자종목,6_b
2024-02-22,협진,1500원 가까이 가면 조심해야되지 않나,효자종목,100
2024-02-22,코아시아,자꾸 걸림돌이 생긴다,효자종목,100
2024-02-22,광전자,3천원이상을 다시 노리지 않을까,효자종목,1_b
2024-02-22,피델릭스,다시 돌파를 위해서 힘을 쓰지 않을까,효자종목,2_b
2024-02-22,아센디오,"분할매수가 얼마나 중요한지 확인하는 자리가 되었다, 무너지면 얼마나 좋을까",효자종목,15_b
2024-02-22,아이비김영,긴꼬리가 오히려 반가운 상황이 되었다,효자종목,22
2024-02-22,엔피디,무너지면 얼마나 감사할까,효자종목,15_b
2024-02-22,에이치와이티씨,신규상장주라는 거 말고 움직임이 좋다,효자종목,26_a
2024-02-22,멕아이씨에스,반갑다,효자종목,25
2024-02-22,신화인터텍,계속 슈팅이 나온다,효자종목,25
2024-02-22,소니드,4천원 수준까지는 무난하지 않을까,사위일체,1_b
2024-02-22,네패스,대세에 지장이 없다,사위일체,6_b
2024-02-22,에이치피오,더 내려가면 더 싸게 살 수 있는 기회를 주지 않을까 ,사위일체,19
2024-02-21,유진테크놀로지,조심필요,저점장대양봉,100
2024-02-21,아센디오,아마 다시 1250원을 돌파하면서 가지 않을까,저점장대양봉,2_b
2024-02-21,한농화성,2만원 넘으면 다중봉 다중턱,저점장대양봉,31
2024-02-21,두산에너빌리티,너무 무겁다,저점장대양봉,100
2024-02-21,메드팩토,다시 간다,저점장대양봉,12_b
2024-02-21,동국산업,조심해야되지 않나,저점장대양봉,100
2024-02-21,와이씨켐,조심해야된다,저점장대양봉,100
2024-02-21,코웰패션,앞과 위가 흉흉,저점장대양봉,100
2024-02-21,에이팩트,다중봉 다중턱,저점장대양봉,100
2024-02-21,코아시아,9천원 넘으면 첩첩산중,저점장대양봉,31
2024-02-21,비트컴퓨터,9천원 넘으면 첩첩산중,저점장대양봉,31
2024-02-21,우리기술투자,조심필요,저점장대양봉,100
2024-02-21,덕성,8프로정도 폭락중,저점장대양봉,100
2024-02-21,코오롱모빌리티그룹,한두번은 우리한테 기회를 주지 않을까,저점장대양봉,1_a
2024-02-21,네패스아크,무너지면 얼마나 좋을 까,저점장대양봉,15_b
2024-02-21,네오팩트,무너지면 얼마나 좋을까,저점장대양봉,15_b
2024-02-21,하인크코리아,조심하는게 어떤지,저점장대양봉,100
2024-02-21,솔본,오히려 싸게살 기회를 주면서 5000원을 대돌파하면서 6천원을 향해서 슬슬 가지 않을까,효자종목,1_b
2024-02-21,신신제약,긴꼬리 만들고 있다,효자종목,22
2024-02-21,캐리소프트,다시 7천원 8천원 가는건 시간상의 문제다,효자종목,6_c
2024-02-21,시그네틱스,2천원 이상 돌파를 하면 활기차게 시도하지 않을까,효자종목,2_b
2024-02-21,탑코미디어,시간상의 문제지 4천원 돌파를 위해 시도할 듯,효자종목,6_c
2024-02-21,뉴트리,조금 더 기운을 내서 점점 올라가지 않을까,효자종목,11_c
2024-02-21,네패스아크,"조금 더 가지 않을까, 확 무너지면 얼마나 좋을까",효자종목,15_b
2024-02-21,대정화금,긴꼬리를 달고 있다,효자종목,22
2024-02-21,브릿지바이오테라퓨틱스,상장폐지만 안되면 다시 오천원을 넘어서 육~칠천원을 갈수밖에 없다,효자종목,6_a
2024-02-21,LB세미콘,다시 반등의 기틀을 마련하지 않았나,효자종목,12_a
2024-02-21,SV인베스트먼트,전반적인 추세에는 지장이 없다,효자종목,6_b
2024-02-21,나노엔텍,이것도 우리한테 싸게 살 수 있는 기회를 주는 것 같다,효자종목,19
2024-02-21,에이치와이티씨,우리가 더 사랑을해줘야할 것 같다,효자종목,1_d
2024-02-21,에이치피오,"거의 칠천원이 바닥수준이다, 지금물려도 분할매수로 대응하면 된다",효자종목,21
2024-02-21,아우딘퓨쳐스,3천원 다시 가면 좋겠다,효자종목,14
2024-02-21,필옵틱스,좋은 상승이다,효자종목,10_a
2024-02-21,협진,잘 계속 갔으면 좋겠다,효자종목,14
2024-02-21,에스트래픽,"싸게 살 기회를 주지 않나, 계속해서 먹또먹을 선사할 것 같다",사위일체,19
2024-02-21,리튬포어스,만원을 향해서 갈 가능성이 많다,사위일체,3_b
2024-02-20,탑코미디어,바닥치고 돌고 있다,저점장대양봉,10_a
2024-02-20,리튬포어스,바닥치고 올라오지 않을까,저점장대양봉,10_a
2024-02-20,카카오,육만원 넘으면 다중봉 다중턱,저점장대양봉,31
2024-02-20,라온피플,첩첩산중,저점장대양봉,100
2024-02-20,대영포장,"반등의 기회가 있는듯, 때가 가까워졌다",저점장대양봉,2_z
2024-02-20,HLB글로벌,7500원 이상을 강하게 돌파하는걸 확인해봐야한다,저점장대양봉,27
2024-02-20,플레이디,지금 진입은 조금 어설프다,저점장대양봉,100
2024-02-20,율촌,조금 관심을 가질 필요가 있을듯,저점장대양봉,24
2024-02-20,갤럭시아머니트리,뒷폭탄일수도,저점장대양봉,100
2024-02-20,비플라이소프트,2000원 넘으면 다중봉 다중턱,저점장대양봉,31
2024-02-20,윈팩,곤란하다,저점장대양봉,100
2024-02-20,엔비티,만원 넘으면 기다리는게 많다,저점장대양봉,31
2024-02-20,유진테크놀로지,한두번 기회는 있을듯,저점장대양봉,1_a
2024-02-20,조일알미늄,거래량이 붙고 있다,저점장대양봉,100
2024-02-20,핑거스토리,신규상장주라는 거 말고는 먹또먹을 한두번 더 선사할 것 같다,저점장대양봉,9
2024-02-20,광무,5천원 넘으면 조심,저점장대양봉,31
2024-02-20,린드먼아시아,기회를 놓친 것 같다 넘 빨리 돌아서,저점장대양봉,100
2024-02-20,미스터블루,3000원 넘으면 다중봉 다중턱,저점장대양봉,31
2024-02-20,한화갤러리아,한두번 기회를 줄 것 같다,저점장대양봉,1_a
2024-02-20,와이랩,"신규상장주, 무너지면 좋을듯",저점장대양봉,15_b
2024-02-20,키네마스터,무너지면 좋을듯,저점장대양봉,15_b
2024-02-20,휴림에이텍,무너지면 한번 기회를 줄 듯,저점장대양봉,1_z
2024-02-20,에스씨엠생명과학,이것도 무너지면 좋지 않을까,저점장대양봉,15_b
2024-02-20,디아이,한두번의 기회를 더 주지 않나,효자종목,1_a
2024-02-20,키네마스터,막판에 빠지면 얼마나 빠질까,효자종목,100
2024-02-20,핑거스토리,5천원 이상 갈 가능성이 많다,효자종목,3_b
2024-02-20,솔트웨어,앞으로 좋은 효자노릇을 계속할 것 같다,효자종목,28
2024-02-20,시그네틱스,"자주 반등을 하고 있다, 1800원 이상 돌파를 강하게 시도할 수 있는",효자종목,2_c
2024-02-20,위세아이텍,만원 이상 갈 확률이 굉장히 많다,효자종목,3_b
2024-02-20,이엠넷,크게 걱정할 필요 없다,효자종목,6_b
2024-02-20,켐트로스,우리한테 좋은 소식을 줄 것 같다,효자종목,1_c
2024-02-20,브릿지바이오,계속해서 사랑을 해줘야한다,효자종목,1_d
2024-02-20,에스트래픽,점점 올라간다,효자종목,12_b
2024-02-20,와이즈버즈,1800원 터치를 노리지 않을까,효자종목,1_b
2024-02-20,우리산업홀딩스,우리한테 먹또먹을 두세번 더 선사할 것 같은,효자종목,9
2024-02-20,가온그룹,축하합니다,효자종목,25
2024-02-20,나노엔텍,평단가가 많이 높아지고 세력이 관리하고 있다는냄새가 난다,효자종목,5
2024-02-20,탑코미디어,다시 반등을 하고 있다,효자종목,12_b
2024-02-20,태림포장,다시 올라오고 있다,효자종목,12_b
2024-02-20,알비더블유,한번은 6천원 돌파를 시도하지 않을까,효자종목,2_a
2024-02-20,NE능률,먹또먹선사,효자종목,9
2024-02-20,아이비김영,비상교육과 같이 올라가면 좋을듯,효자종목,100
2024-02-20,키다리스튜디오,20원 부족해서 원매수를 정리 못했는데 곧 짧은 시간안에 정리하려고 할 수가 있지 않나,효자종목,2_z
2024-02-20,메가엠디,우상향으로 가고 있다,효자종목,11_a
2024-02-20,한화갤러리아,우리한테 또 기회를 줄 수 있을 것 같다,효자종목,1_z
2024-02-20,휴럼,올라올때가 점점 가까워지지않나,효자종목,2_z
2024-02-20,이노뎁,아직까지 앞폭탄이나 이런걸 걱정할 단계는 아닌듯,사위일체,1_c
2024-02-20,비상교육,상한가에 도전하려고 애쓰는 것 같다,사위일체,16
2024-02-20,GKL,종목이 무거운듯,사위일체,100
2024-02-19,지역난방공사,무거운종목,저점장대양봉,100
2024-02-19,와이랩,한번은 슈팅이 나올 것 같다,저점장대양봉,2_a
2024-02-19,HLB글로벌,추가로 돌아가고 싶으면 딩동 돌파법,저점장대양봉,27
2024-02-19,쏠리드,다중봉 다중턱 첩첩산중,저점장대양봉,100
2024-02-19,포시에스,기다리는게 합리적이지 않나,저점장대양봉,100
2024-02-19,KT,다중봉 다중턱,저점장대양봉,100
2024-02-19,하나금융지주,다시 역사적신고가를 작성하고 있다,저점장대양봉,100
2024-02-19,린드먼아시아,5000원 수준까지 떨어지는 걸 기다리는게 좋지 않나,저점장대양봉,100
2024-02-19,기업은행,14000원 넘으면 다중봉 다중턱,저점장대양봉,31
2024-02-19,한화갤러리아,신규상장주라는 거 말고는 괜찮음,저점장대양봉,26_a
2024-02-19,아난티,돌고 있다,저점장대양봉,10_a
2024-02-19,갤럭시아에스엠,다시 2250원 수준까지 내려오는게 괜찮지 않나,저점장대양봉,100
2024-02-19,인포마크,흉흉한 종목은 조심 필요,저점장대양봉,100
2024-02-19,MDS테크,2250원 넘으면 다중봉 다중턱,저점장대양봉,31
2024-02-19,에이치와이티씨,조금 움직임이 괜찮지 않나,저점장대양봉,10_a
2024-02-19,현대에버다임,오늘 웬일인지 움직이고있음,저점장대양봉,12_b
2024-02-19,비상교육,메가엠디가 가니까 같이 움직이지 ㅇ낳나,저점장대양봉,100
2024-02-19,비플라이소프트,더 떨어질때까지 기다리는게 좋지 않나,저점장대양봉,100
2024-02-19,에이스테크,조금 더 떨어지는 걸 기다리는게 순리,저점장대양봉,100
2024-02-19,광무,이제는 좀 조심해야하는 상황아닌가,저점장대양봉,100
2024-02-19,HB테크놀로지,전반적으로 추세가 전환,저점장대양봉,10_b
2024-02-19,메가엠디,전반적으로 추세가 전환,저점장대양봉,10_b
2024-02-19,알서포트,조금 더 내려오길 기다리는게 합리적,저점장대양봉,100
2024-02-19,키네마스터,무너지면 얼마나 좋을까,저점장대양봉,15_b
2024-02-19,디딤이엔씨,상한가를 기록한 것 같다,저점장대양봉,16
2024-02-19,아남전자,도전하지 않을까,효자종목,2_b
2024-02-19,토마토시스템,6천원 이상 갈 가능성이 굉장히 많은 종목이다,효자종목,3_b
2024-02-19,삼화전기,2만원을 넘지 않을까,효자종목,1_b
2024-02-19,HB테크놀로지,2750원돌파를 위해서 움직이지 않을까,효자종목,2_b
2024-02-19,나노엔텍,앞으로도 계속 몇번의 기회를 주지 않을까,효자종목,1_a
2024-02-19,엔텔스,역시 분할매수하신 분들이 좋은 결과를 가져갔다라는 생각이 든다,효자종목,25
2024-02-19,라이트론,시간이 걸리지 다시 반등을 하려고 노력하고 있지 않고 있나,효자종목,12_a
2024-02-19,솔본,6천원 갈때까지는 계속해서 이익을 줄 거다,효자종목,1_b
2024-02-19,키네마스터,이종목도 무너지면 얼마나 좋을까,효자종목,15_b
2024-02-19,브릿지바이오텍,"다시 턴어라운드를 모색하고 있다, 상장폐지만 되지 않으면 이종목은 5천원 이상으로 갈 것 같다",효자종목,1_b
2024-02-19,메가엠디,모든교육주가 한번은 다시 슈팅이 나오지 않을까,효자종목,2_b
2024-02-19,NE능률,또 다시 먹또먹을 선사하려고 움직이는듯,효자종목,9
2024-02-19,멕아이씨에스,쌈박하게 이익을 줬다,효자종목,25
2024-02-19,우리산업홀딩스,전반적으로 완전히 바닥권까지 내려왔기때문에 이또한 싸게 살 기회를 주지 않을까,효자종목,19
2024-02-19,NHN KCP,우리한테 좋은 소식을 계속 주지 않을까,효자종목,1_d
2024-02-19,삼영이엔씨,바닥에서 횡보,효자종목,100
2024-02-19,케어랩스,우리한테 큰 기쁨을 주었다,효자종목,25
2024-02-19,케이씨에스,우리한테 이익을 줬다,효자종목,25
2024-02-19,비투엔,다시 반등 모색,효자종목,12_a
2024-02-19,유비케어,우리한테 또 기쁨을 줬다,효자종목,25
2024-02-19,서린바이오,기회를 계속 주지 않을까,사위일체,1_a
2024-02-19,인피니트헬스케어,지장이 없지 않나,사위일체,6_b
2024-02-19,켐트로스,이 종목도 다시 몇번 계속해서 우리한테 기회를 주지 않을까,사위일체,1_a
2024-02-16,신도리코,"45000원 넘으면 완전히 저항때 직면하게 된다, 저항때 직면할 수 있다",저점장대양봉,31
2024-02-16,넥스틸,신규상장주라는거 말고는 움직임이 괜찮다,저점장대양봉,26_a
2024-02-16,한화솔루션,무거운종목,저점장대양봉,100
2024-02-16,씨아이에스,월봉이 조금 높은 수준,저점장대양봉,100
2024-02-16,KB금융,역사적신고가,저점장대양봉,100
2024-02-16,글로벌텍스프리,4천원이 무너지면 3000원까지 내려갈수도,저점장대양봉,100
2024-02-16,인지컨트롤스,종목의 흐름으로만 봐서는 괜찮은듯,저점장대양봉,10_a
2024-02-16,HD현대인프라코어,무거운 종목인듯,저점장대양봉,100
2024-02-16,플래스크,1500원 돌파하길 강력하게 바람,저점장대양봉,14
2024-02-16,유진테크놀로지,신규상장주라는 거 말고는 괜찮은듯,저점장대양봉,26_a
2024-02-16,엠벤처투자,회사자체는 썩 좋지 않은듯,저점장대양봉,100
2024-02-16,대한해운,1800원 수준까지 내려오는걸 기다리는게 낫지 않나,저점장대양봉,100
2024-02-16,알서포트,내려오는걸 기다리는게 합리적일듯,저점장대양봉,100
2024-02-16,우리금융지주,무거워서 썩 바람직하지 않다,저점장대양봉,100
2024-02-16,크리스탈신소재,1000원때까지 기다리는게 순리 아닌가,저점장대양봉,100
2024-02-16,블루엠텍,신규상장주인데 돌고 있다,저점장대양봉,26_z
2024-02-16,가온그룹,만원까지 조금 더 기회를 줄 듯,저점장대양봉,1_c
2024-02-16,MDS테크,다중봉 다중턱,저점장대양봉,100
2024-02-16,이구산업,다중봉 다중턱,저점장대양봉,100
